"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.949862768E0,1.016949639E-1,-1.992024779E-1,9.817152977E0,9.819700406E0
7.952377352E0,1.304088384E-1,-1.896311939E-1,9.826724052E0,9.829418704E0
7.954260841E0,1.208375469E-1,-1.752742529E-1,9.884152412E0,9.886444846E0
7.956775372E0,1.064806059E-1,-1.848455518E-1,9.898509026E0,9.900807388E0
7.959290008E0,1.256231815E-1,-1.704886109E-1,9.845867157E0,9.848144375E0
7.961804591E0,1.639083475E-1,-1.561316848E-1,9.903294563E0,9.905881397E0
7.964319227E0,1.351944804E-1,-1.561316848E-1,9.903294563E0,9.905447888E0
7.966833862E0,1.304088384E-1,-1.657029688E-1,9.898509026E0,9.900754763E0
7.969348393E0,1.304088384E-1,-1.657029688E-1,9.908080101E0,9.910323669E0
7.971863029E0,1.208375469E-1,-1.704886109E-1,9.869794846E0,9.872006806E0
7.974377664E0,1.112662554E-1,-1.609173268E-1,9.893723488E0,9.895657584E0
7.976892247E0,9.690931439E-2,-1.704886109E-1,9.908080101E0,9.910020639E0
7.979406831E0,1.064806059E-1,-1.752742529E-1,9.888937950E0,9.891064299E0
7.981921414E0,1.399801224E-1,-1.944168359E-1,9.927223206E0,9.930113439E0
7.983801831E0,7.298108935E-2,-1.944168359E-1,9.874580383E0,9.876763736E0
7.986316414E0,9.212367237E-2,-2.231307179E-1,9.812367439E0,9.815336411E0
7.988830997E0,2.991028316E-2,-2.279163599E-1,9.874580383E0,9.877255603E0
7.991345633E0,5.383851007E-2,-1.800599098E-1,9.888937950E0,9.890723631E0
7.993860216E0,7.776673883E-2,-1.992024779E-1,9.855438232E0,9.857757962E0
7.996374800E0,3.948157281E-2,-2.039881349E-1,9.879366875E0,9.881551487E0
7.998889383E0,7.776673883E-2,-1.848455518E-1,9.841081619E0,9.843124655E0
8.001404018E0,7.298108935E-2,-1.896311939E-1,9.865009308E0,9.867101645E0
8.003918602E0,8.733802289E-2,-1.704886109E-1,9.893723488E0,9.895577737E0
8.006433237E0,8.255238086E-2,-1.944168359E-1,9.874580383E0,9.876839097E0
8.008947820E0,7.776673883E-2,-2.327020019E-1,9.879366875E0,9.882413052E0
8.011462456E0,7.776673883E-2,-2.279163599E-1,9.869794846E0,9.872732338E0
8.013347820E0,9.690931439E-2,-1.465603858E-1,9.888937950E0,9.890498731E0
8.015862456E0,6.819544733E-2,-1.657029688E-1,9.893723488E0,9.895346004E0
8.018377039E0,9.212367237E-2,-1.800599098E-1,9.855438232E0,9.857513434E0
8.020891622E0,1.064806059E-1,-1.800599098E-1,9.879366875E0,9.881581328E0
8.023406258E0,1.016949639E-1,-2.087737769E-1,9.903294563E0,9.906016937E0
8.025920841E0,8.733802289E-2,-2.087737769E-1,9.893723488E0,9.896311377E0
8.028435425E0,8.733802289E-2,-1.704886109E-1,9.831509590E0,9.833375571E0
8.030950060E0,8.733802289E-2,-1.561316848E-1,9.927223206E0,9.928835058E0
8.033464643E0,6.819544733E-2,-1.992024779E-1,9.860223770E0,9.862471548E0
8.035979279E0,9.690931439E-2,-2.087737769E-1,9.932008743E0,9.934675414E0
8.038493862E0,8.255238086E-2,-1.848455518E-1,9.898509026E0,9.900578958E0
8.041008445E0,4.905286431E-2,-1.704886109E-1,9.884152412E0,9.885744355E0
8.042890841E0,2.033899166E-2,-2.039881349E-1,9.888937950E0,9.891062563E0
8.045405477E0,3.948157281E-2,-1.848455518E-1,9.912865639E0,9.914667511E0
8.047920060E0,6.340979785E-2,-1.561316848E-1,9.893723488E0,9.895158531E0
8.050434695E0,9.690931439E-2,-1.657029688E-1,9.869794846E0,9.871661420E0
8.052949279E0,8.255238086E-2,-1.800599098E-1,9.860223770E0,9.862213203E0
8.055463914E0,6.819544733E-2,-1.848455518E-1,9.855438232E0,9.857407430E0
8.057978497E0,8.733802289E-2,-1.800599098E-1,9.860223770E0,9.862254423E0
8.060493081E0,6.819544733E-2,-1.561316848E-1,9.855438232E0,9.856910798E0
8.063007716E0,1.160518974E-1,-1.369891018E-1,9.879366875E0,9.880998123E0
8.065522300E0,8.255238086E-2,-1.417747438E-1,9.817152977E0,9.818523695E0
8.068036935E0,7.776673883E-2,-1.609173268E-1,9.884152412E0,9.885768102E0
8.070551518E0,7.776673883E-2,-1.657029688E-1,9.874580383E0,9.876276772E0
8.072419070E0,7.298108935E-2,-1.752742529E-1,9.908080101E0,9.909899020E0
8.074933654E0,1.256231815E-1,-1.848455518E-1,9.884152412E0,9.886678814E0
8.077448237E0,1.208375469E-1,-1.752742529E-1,9.888937950E0,9.891229274E0
8.079962872E0,8.255238086E-2,-1.752742529E-1,9.884152412E0,9.886051025E0
8.082477456E0,1.064806059E-1,-1.752742529E-1,9.903294563E0,9.905417830E0
8.084992091E0,1.016949639E-1,-1.752742529E-1,9.874580383E0,9.876659388E0
8.087506675E0,1.064806059E-1,-1.896311939E-1,9.874580383E0,9.876975036E0
8.090021258E0,7.776673883E-2,-1.609173268E-1,9.893723488E0,9.895337615E0
8.092535893E0,6.819544733E-2,-2.183450609E-1,9.893723488E0,9.896367497E0
8.095050477E0,6.340979785E-2,-1.800599098E-1,9.893723488E0,9.895565008E0
8.097565112E0,6.819544733E-2,-1.609173268E-1,9.922437668E0,9.923976737E0
8.100079695E0,2.991028316E-2,-1.800599098E-1,9.893723488E0,9.895407048E0
8.101963602E0,3.469592705E-2,-1.657029688E-1,9.845867157E0,9.847322547E0
8.104478185E0,6.340979785E-2,-1.609173268E-1,9.879366875E0,9.880880782E0
8.106992768E0,3.469592705E-2,-1.369891018E-1,9.865009308E0,9.866021410E0
8.109507404E0,2.991028316E-2,-2.135594189E-1,9.831509590E0,9.833874266E0
8.112021987E0,5.383851007E-2,-1.465603858E-1,9.850652695E0,9.851890024E0
8.114536622E0,8.255238086E-2,-1.561316848E-1,9.807581902E0,9.809171971E0
8.117051206E0,5.383851007E-2,-1.417747438E-1,9.845867157E0,9.847035023E0
8.119565789E0,5.862415582E-2,-1.704886109E-1,9.783653259E0,9.785314213E0
8.122080425E0,6.340979785E-2,-1.800599098E-1,9.826724052E0,9.828578126E0
8.124595008E0,7.776673883E-2,-1.992024779E-1,9.831509590E0,9.833834965E0
8.127109643E0,9.690931439E-2,-2.087737769E-1,9.874580383E0,9.877262559E0
8.129624227E0,3.948157281E-2,-1.800599098E-1,9.879366875E0,9.881086489E0
8.131503966E0,9.690931439E-2,-1.944168359E-1,9.850652695E0,9.853047642E0
8.134018550E0,6.340979785E-2,-2.183450609E-1,9.888937950E0,9.891551403E0
8.136533133E0,6.340979785E-2,-2.231307179E-1,9.888937950E0,9.891658198E0
8.139047768E0,1.160518974E-1,-2.087737769E-1,9.879366875E0,9.882254013E0
8.141562352E0,1.016949639E-1,-1.800599098E-1,9.874580383E0,9.876745475E0
8.144076987E0,1.112662554E-1,-2.135594189E-1,9.865009308E0,9.867947935E0
8.146591570E0,1.016949639E-1,-2.039881349E-1,9.888937950E0,9.891564427E0
8.149106154E0,5.862415582E-2,-1.896311939E-1,9.898509026E0,9.900498862E0
8.151620789E0,8.733802289E-2,-1.609173268E-1,9.826724052E0,9.828429575E0
8.154135372E0,4.426721856E-2,-1.752742529E-1,9.898509026E0,9.900159674E0
8.156650008E0,3.948157281E-2,-2.135594189E-1,9.903294563E0,9.905675627E0
8.159164591E0,3.948157281E-2,-1.704886109E-1,9.869794846E0,9.871346183E0
8.161054852E0,6.819544733E-2,-1.609173268E-1,9.893723488E0,9.895267023E0
8.163569435E0,2.033899166E-2,-1.896311939E-1,9.884152412E0,9.885992240E0
8.166084018E0,2.512463741E-2,-1.848455518E-1,9.869794846E0,9.871557598E0
8.168598654E0,3.948157281E-2,-1.800599098E-1,9.884152412E0,9.885871195E0
8.171113237E0,3.948157281E-2,-1.657029688E-1,9.869794846E0,9.871264689E0
8.173627872E0,4.426721856E-2,-1.657029688E-1,9.884152412E0,9.885640393E0
8.176142456E0,3.469592705E-2,-2.087737769E-1,9.860223770E0,9.862494770E0
8.178657039E0,5.383851007E-2,-1.513460279E-1,9.855438232E0,9.856747281E0
8.181171675E0,3.948157281E-2,-1.369891018E-1,9.855438232E0,9.856469325E0
8.183686258E0,7.298108935E-2,-1.657029688E-1,9.850652695E0,9.852316592E0
8.186200893E0,7.776673883E-2,-1.896311939E-1,9.831509590E0,9.833645737E0
8.188715477E0,1.016949639E-1,-1.752742529E-1,9.860223770E0,9.862305802E0
8.190594747E0,9.212367237E-2,-1.082752272E-1,9.855438232E0,9.856463516E0
8.193109331E0,8.733802289E-2,-1.561316848E-1,9.903294563E0,9.904910310E0
8.195623914E0,9.212367237E-2,-1.704886109E-1,9.850652695E0,9.852558635E0
8.198138550E0,8.733802289E-2,-1.704886109E-1,9.821938515E0,9.823806313E0
8.200653133E0,8.255238086E-2,-1.896311939E-1,9.869794846E0,9.871961567E0
8.203167768E0,1.064806059E-1,-1.513460279E-1,9.869794846E0,9.871529468E0
8.205682352E0,7.298108935E-2,-1.752742529E-1,9.802796364E0,9.804634815E0
8.208196935E0,9.212367237E-2,-1.704886109E-1,9.860223770E0,9.862127860E0
8.210711570E0,9.212367237E-2,-1.704886109E-1,9.893723488E0,9.895621132E0
8.213226154E0,8.255238086E-2,-1.800599098E-1,9.860223770E0,9.862213203E0
8.215740789E0,8.255238086E-2,-2.039881349E-1,9.884152412E0,9.886601791E0
8.218255372E0,6.819544733E-2,-1.752742529E-1,9.869794846E0,9.871586599E0
8.220135529E0,1.112662554E-1,-1.800599098E-1,9.884152412E0,9.886418495E0
8.222650112E0,1.208375469E-1,-1.992024779E-1,9.884152412E0,9.886898010E0
8.225164695E0,1.112662554E-1,-1.657029688E-1,9.841081619E0,9.843105460E0
8.227679331E0,8.733802289E-2,-1.944168359E-1,9.869794846E0,9.872095833E0
8.230193914E0,1.064806059E-1,-1.800599098E-1,9.884152412E0,9.886365793E0
8.232708550E0,1.112662554E-1,-1.609173268E-1,9.817152977E0,9.819102155E0
8.235223133E0,7.776673883E-2,-1.609173268E-1,9.807581902E0,9.809210203E0
8.237737716E0,3.469592705E-2,-1.369891018E-1,9.793225288E0,9.794244809E0
8.240252352E0,4.905286431E-2,-1.561316848E-1,9.807581902E0,9.808947244E0
8.242766935E0,3.469592705E-2,-1.752742529E-1,9.831509590E0,9.833133056E0
8.245281570E0,2.512463741E-2,-1.752742529E-1,9.807581902E0,9.809180142E0
8.247796154E0,1.555334684E-2,-1.417747438E-1,9.812367439E0,9.813403933E0
8.249678237E0,8.255238086E-2,-1.417747438E-1,9.836296082E0,9.837664132E0
8.252192820E0,4.426721856E-2,-1.800599098E-1,9.841081619E0,9.842828282E0
8.254707404E0,2.512463741E-2,-1.609173268E-1,9.798010826E0,9.799364356E0
8.257222039E0,3.948157281E-2,-1.657029688E-1,9.845867157E0,9.847340572E0
8.259736622E0,5.383851007E-2,-1.609173268E-1,9.836296082E0,9.837759581E0
8.262251258E0,4.426721856E-2,-1.800599098E-1,9.841081619E0,9.842828282E0
8.264765841E0,8.255238086E-2,-1.896311939E-1,9.807581902E0,9.809762364E0
8.267280425E0,1.543370634E-1,-1.561316848E-1,9.855438232E0,9.857883129E0
8.269795060E0,1.160518974E-1,-1.513460279E-1,9.893723488E0,9.895561536E0
8.272309643E0,1.256231815E-1,-1.609173268E-1,9.831509590E0,9.833628852E0
8.274824227E0,1.351944804E-1,-2.039881349E-1,9.821938515E0,9.824986763E0
8.277338862E0,1.064806059E-1,-1.513460279E-1,9.874580383E0,9.876314165E0
8.279221466E0,1.016949639E-1,-1.704886109E-1,9.884152412E0,9.886145717E0
8.281736050E0,1.256231815E-1,-1.848455518E-1,9.826724052E0,9.829265215E0
8.284250633E0,1.064806059E-1,-1.609173268E-1,9.798010826E0,9.799910645E0
8.286765268E0,4.905286431E-2,-1.513460279E-1,9.850652695E0,9.851937389E0
8.289279852E0,4.905286431E-2,-1.657029688E-1,9.817152977E0,9.818673853E0
8.291794487E0,6.819544733E-2,-1.609173268E-1,9.783653259E0,9.785214157E0
8.294309070E0,6.340979785E-2,-1.274178028E-1,9.793225288E0,9.794259423E0
8.296823654E0,1.196411322E-3,-1.322034448E-1,9.821938515E0,9.822828277E0
8.299338289E0,-8.374879137E-3,-1.082752272E-1,9.759725571E0,9.760329753E0
8.301852872E0,-3.589233849E-3,-8.434699476E-2,9.778867722E0,9.779232138E0
8.304367508E0,1.196411322E-3,-9.870393574E-2,9.812367439E0,9.812863938E0
8.306882091E0,1.555334684E-2,-1.417747438E-1,9.793225288E0,9.794263808E0
8.308764539E0,6.819544733E-2,-1.465603858E-1,9.817152977E0,9.818483750E0
8.311279122E0,3.469592705E-2,-1.657029688E-1,9.826724052E0,9.828182278E0
8.313793706E0,1.016949639E-1,-1.896311939E-1,9.836296082E0,9.838649423E0
8.316308341E0,1.447657645E-1,-1.944168359E-1,9.855438232E0,9.858418625E0
8.318822925E0,1.686939895E-1,-2.039881349E-1,9.874580383E0,9.878127685E0
8.321337560E0,1.782652885E-1,-2.422732860E-1,9.826724052E0,9.831326485E0
8.323852143E0,1.974078715E-1,-2.374876440E-1,9.850652695E0,9.855492314E0
8.326366727E0,1.591227055E-1,-2.422732860E-1,9.821938515E0,9.826214559E0
8.328881362E0,1.351944804E-1,-2.662015259E-1,9.793225288E0,9.797775378E0
8.331395945E0,1.351944804E-1,-2.183450609E-1,9.783653259E0,9.787023205E0
8.333910581E0,1.160518974E-1,-2.422732860E-1,9.831509590E0,9.835178962E0
8.336425164E0,8.733802289E-2,-2.566302419E-1,9.831509590E0,9.835246201E0
8.338307872E0,9.690931439E-2,-2.135594189E-1,9.778867722E0,9.781679455E0
8.340822456E0,7.298108935E-2,-2.039881349E-1,9.802796364E0,9.805190154E0
8.343337039E0,-1.794617064E-2,-1.896311939E-1,9.845867157E0,9.847709486E0
8.345851675E0,-3.230310604E-2,-2.087737769E-1,9.802796364E0,9.805072490E0
8.348366258E0,2.033899166E-2,-1.944168359E-1,9.821938515E0,9.823883538E0
8.350880893E0,2.512463741E-2,-1.896311939E-1,9.802796364E0,9.804662553E0
8.353395477E0,1.076770201E-2,-2.327020019E-1,9.774082184E0,9.776857813E0
8.355910060E0,1.555334684E-2,-1.896311939E-1,9.774082184E0,9.775933942E0
8.358424695E0,1.196411322E-3,-1.752742529E-1,9.807581902E0,9.809148039E0
8.360939279E0,5.982056726E-3,-1.561316848E-1,9.850652695E0,9.851891768E0
8.363453914E0,2.033899166E-2,-1.704886109E-1,9.798010826E0,9.799515100E0
8.365968497E0,8.733802289E-2,-1.992024779E-1,9.778867722E0,9.781286392E0
8.367850425E0,8.733802289E-2,-1.752742529E-1,9.788438797E0,9.790397493E0
8.370365008E0,6.819544733E-2,-1.848455518E-1,9.793225288E0,9.795206994E0
8.372879591E0,9.212367237E-2,-1.944168359E-1,9.769296646E0,9.771665244E0
8.375394175E0,1.160518974E-1,-1.800599098E-1,9.778867722E0,9.781213807E0
8.377908810E0,1.016949639E-1,-1.800599098E-1,9.802796364E0,9.804977307E0
8.380423445E0,1.256231815E-1,-1.800599098E-1,9.826724052E0,9.829176382E0
8.382938029E0,1.160518974E-1,-2.087737769E-1,9.855438232E0,9.858332379E0
8.385452612E0,8.255238086E-2,-1.896311939E-1,9.826724052E0,9.828900268E0
8.387967247E0,6.819544733E-2,-1.609173268E-1,9.860223770E0,9.861772549E0
8.390481831E0,1.399801224E-1,-1.848455518E-1,9.836296082E0,9.839028556E0
8.392996466E0,8.733802289E-2,-2.279163599E-1,9.855438232E0,9.858460151E0
8.395511050E0,9.212367237E-2,-2.135594189E-1,9.802796364E0,9.805555107E0
8.397395008E0,1.016949639E-1,-2.087737769E-1,9.774082184E0,9.776840537E0
8.399909591E0,1.160518974E-1,-2.087737769E-1,9.841081619E0,9.843979986E0
8.402424175E0,9.690931439E-2,-2.183450609E-1,9.807581902E0,9.810490749E0
8.404938810E0,1.016949639E-1,-2.422732860E-1,9.788438797E0,9.791964680E0
8.407453393E0,1.208375469E-1,-1.896311939E-1,9.860223770E0,9.862787360E0
8.409968029E0,1.208375469E-1,-2.135594189E-1,9.850652695E0,9.853708330E0
8.412482612E0,6.819544733E-2,-2.566302419E-1,9.798010826E0,9.801608330E0
8.414997195E0,8.255238086E-2,-2.327020019E-1,9.812367439E0,9.815473492E0
8.417511831E0,6.340979785E-2,-2.183450609E-1,9.855438232E0,9.858060566E0
8.420026414E0,7.776673883E-2,-2.087737769E-1,9.798010826E0,9.800543368E0
8.422541050E0,2.512463741E-2,-2.327020019E-1,9.788438797E0,9.791236671E0
8.425055633E0,5.862415582E-2,-1.944168359E-1,9.798010826E0,9.800114838E0
8.426934227E0,4.905286431E-2,-1.752742529E-1,9.821938515E0,9.823624760E0
8.429448810E0,2.991028316E-2,-1.561316848E-1,9.841081619E0,9.842365527E0
8.431963393E0,2.512463741E-2,-1.704886109E-1,9.836296082E0,9.837805559E0
8.434478029E0,5.383851007E-2,-1.417747438E-1,9.778867722E0,9.780043588E0
8.436992612E0,1.076770201E-2,-1.465603858E-1,9.817152977E0,9.818252821E0
8.439507247E0,5.982056726E-3,-1.561316848E-1,9.793225288E0,9.794471626E0
8.442021831E0,-8.374879137E-3,-1.752742529E-1,9.788438797E0,9.790011506E0
8.444536414E0,4.905286431E-2,-1.561316848E-1,9.812367439E0,9.813732116E0
8.447051050E0,3.948157281E-2,-1.752742529E-1,9.802796364E0,9.804442687E0
8.449565633E0,4.905286431E-2,-1.800599098E-1,9.807581902E0,9.809357293E0
8.452080268E0,6.819544733E-2,-1.561316848E-1,9.788438797E0,9.789921440E0
8.454594852E0,8.733802289E-2,-1.657029688E-1,9.807581902E0,9.809370426E0
8.456477925E0,8.733802289E-2,-1.513460279E-1,9.850652695E0,9.852202397E0
8.458992508E0,7.298108935E-2,-1.704886109E-1,9.865009308E0,9.866752315E0
8.461507091E0,1.112662554E-1,-1.992024779E-1,9.831509590E0,9.834156935E0
8.464021727E0,1.064806059E-1,-1.657029688E-1,9.831509590E0,9.833482415E0
8.466536310E0,1.208375469E-1,-1.609173268E-1,9.860223770E0,9.862277064E0
8.469050945E0,9.690931439E-2,-1.800599098E-1,9.821938515E0,9.824066835E0
8.471565529E0,9.212367237E-2,-1.657029688E-1,9.845867157E0,9.847692335E0
8.474080112E0,9.212367237E-2,-1.561316848E-1,9.841081619E0,9.842751206E0
8.476594747E0,8.733802289E-2,-1.178465188E-1,9.845867157E0,9.846959724E0
8.479109331E0,8.255238086E-2,-1.752742529E-1,9.855438232E0,9.857342376E0
8.481623966E0,1.076770201E-2,-1.561316848E-1,9.817152977E0,9.818400360E0
8.484138550E0,6.340979785E-2,-1.704886109E-1,9.817152977E0,9.818838004E0
8.486020841E0,9.690931439E-2,-1.752742529E-1,9.812367439E0,9.814411202E0
8.488535425E0,7.298108935E-2,-1.704886109E-1,9.826724052E0,9.828473849E0
8.491050008E0,-3.589233849E-3,-1.752742529E-1,9.793225288E0,9.794794306E0
8.493564643E0,5.982056726E-3,-2.087737769E-1,9.783653259E0,9.785882350E0
8.496079227E0,2.033899166E-2,-2.327020019E-1,9.807581902E0,9.810363227E0
8.498593862E0,1.076770201E-2,-2.374876440E-1,9.802796364E0,9.805678604E0
8.501108445E0,1.555334684E-2,-2.087737769E-1,9.798010826E0,9.800247168E0
8.503623029E0,4.426721856E-2,-1.896311939E-1,9.793225288E0,9.795161108E0
8.506137664E0,2.033899166E-2,-2.135594189E-1,9.826724052E0,9.829065413E0
8.508652247E0,4.426721856E-2,-2.231307179E-1,9.807581902E0,9.810219654E0
8.511166883E0,1.064806059E-1,-2.039881349E-1,9.874580383E0,9.877261109E0
8.513681466E0,1.495514214E-1,-1.609173268E-1,9.855438232E0,9.857886323E0
8.515563966E0,1.639083475E-1,-1.848455518E-1,9.865009308E0,9.868102273E0
8.518078550E0,1.830509305E-1,-1.704886109E-1,9.884152412E0,9.887317276E0
8.520593133E0,1.974078715E-1,-1.704886109E-1,9.903294563E0,9.906728998E0
8.523107768E0,2.117647976E-1,-1.322034448E-1,9.869794846E0,9.872951553E0
8.525622352E0,1.639083475E-1,-1.465603858E-1,9.836296082E0,9.838753300E0
8.528136987E0,1.734796464E-1,-1.226321608E-1,9.826724052E0,9.829020268E0
8.530651570E0,1.782652885E-1,-1.513460279E-1,9.817152977E0,9.819937714E0
8.533166154E0,1.686939895E-1,-1.322034448E-1,9.865009308E0,9.867337232E0
8.535680789E0,1.256231815E-1,-1.226321608E-1,9.855438232E0,9.857001704E0
8.538195372E0,8.733802289E-2,-1.369891018E-1,9.865009308E0,9.866346973E0
8.540710008E0,1.064806059E-1,-1.417747438E-1,9.865009308E0,9.866602599E0
8.543224591E0,6.819544733E-2,-1.657029688E-1,9.826724052E0,9.828357630E0
8.545109331E0,5.862415582E-2,-1.848455518E-1,9.817152977E0,9.819068044E0
8.547623914E0,3.948157281E-2,-1.561316848E-1,9.802796364E0,9.804119157E0
8.550138497E0,5.982056726E-3,-1.369891018E-1,9.807581902E0,9.808540389E0
8.552653133E0,-3.230310604E-2,-1.609173268E-1,9.860223770E0,9.861589663E0
8.555167716E0,-4.666004330E-2,-1.992024779E-1,9.908080101E0,9.910192232E0
8.557682352E0,-1.316052489E-2,-1.992024779E-1,9.807581902E0,9.809613529E0
8.560196935E0,-5.144568533E-2,-1.848455518E-1,9.817152977E0,9.819027809E0
8.562711518E0,-3.230310604E-2,-2.087737769E-1,9.831509590E0,9.833779070E0
8.565226154E0,1.076770201E-2,-1.944168359E-1,9.841081619E0,9.843007736E0
8.567740737E0,3.948157281E-2,-2.135594189E-1,9.845867157E0,9.848262105E0
8.570255372E0,4.426721856E-2,-2.183450609E-1,9.836296082E0,9.838818768E0
8.572769956E0,8.733802289E-2,-2.135594189E-1,9.831509590E0,9.834216612E0
8.574664227E0,7.776673883E-2,-2.183450609E-1,9.826724052E0,9.829457148E0
8.577178862E0,8.733802289E-2,-1.896311939E-1,9.793225288E0,9.795450447E0
8.579693445E0,8.255238086E-2,-1.704886109E-1,9.802796364E0,9.804626347E0
8.582208029E0,9.212367237E-2,-2.039881349E-1,9.855438232E0,9.857979544E0
8.584722664E0,1.351944804E-1,-1.992024779E-1,9.850652695E0,9.853594151E0
8.587237247E0,1.495514214E-1,-2.087737769E-1,9.845867157E0,9.849215816E0
8.589751883E0,9.690931439E-2,-2.087737769E-1,9.865009308E0,9.867694085E0
8.592266466E0,1.208375469E-1,-2.039881349E-1,9.879366875E0,9.882211428E0
8.594781050E0,1.447657645E-1,-2.039881349E-1,9.884152412E0,9.887316987E0
8.597295685E0,1.782652885E-1,-1.657029688E-1,9.817152977E0,9.820169477E0
8.599810268E0,1.447657645E-1,-2.039881349E-1,9.888937950E0,9.892100994E0
8.602324904E0,1.160518974E-1,-1.848455518E-1,9.879366875E0,9.881777460E0
8.604195060E0,1.208375469E-1,-1.704886109E-1,9.841081619E0,9.843300032E0
8.606709643E0,8.255238086E-2,-1.657029688E-1,9.826724052E0,9.828467733E0
8.609224227E0,6.340979785E-2,-1.992024779E-1,9.788438797E0,9.790670892E0
8.611738862E0,9.212367237E-2,-1.800599098E-1,9.812367439E0,9.814451748E0
8.614253445E0,8.255238086E-2,-1.896311939E-1,9.845867157E0,9.848039143E0
8.616768081E0,6.340979785E-2,-1.992024779E-1,9.812367439E0,9.814594092E0
8.619282664E0,2.991028316E-2,-2.183450609E-1,9.831509590E0,9.833979358E0
8.621797247E0,2.991028316E-2,-1.752742529E-1,9.821938515E0,9.823547825E0
8.624311883E0,3.948157281E-2,-1.609173268E-1,9.821938515E0,9.823335959E0
8.626826466E0,-3.589233849E-3,-1.896311939E-1,9.817152977E0,9.818984950E0
8.629341102E0,-8.374879137E-3,-2.135594189E-1,9.798010826E0,9.800341520E0
8.631855685E0,5.982056726E-3,-1.896311939E-1,9.807581902E0,9.809416829E0
8.633747716E0,2.512463741E-2,-1.896311939E-1,9.836296082E0,9.838155917E0
8.636262300E0,1.076770201E-2,-1.561316848E-1,9.807581902E0,9.808830501E0
8.638776883E0,1.555334684E-2,-1.848455518E-1,9.807581902E0,9.809335989E0
8.641291518E0,2.512463741E-2,-2.087737769E-1,9.893723488E0,9.895957871E0
8.643806102E0,7.298108935E-2,-1.944168359E-1,9.821938515E0,9.824133566E0
8.646320737E0,2.033899166E-2,-1.657029688E-1,9.812367439E0,9.813787542E0
8.648835320E0,6.340979785E-2,-1.800599098E-1,9.831509590E0,9.833362761E0
8.651349904E0,8.255238086E-2,-1.944168359E-1,9.836296082E0,9.838563584E0
8.653864539E0,7.776673883E-2,-1.992024779E-1,9.817152977E0,9.819481751E0
8.656379122E0,6.340979785E-2,-1.944168359E-1,9.802796364E0,9.804929131E0
8.658893758E0,1.495514214E-1,-2.183450609E-1,9.826724052E0,9.830287168E0
8.661408341E0,1.160518974E-1,-2.279163599E-1,9.845867157E0,9.849188494E0
8.663281362E0,8.255238086E-2,-1.944168359E-1,9.855438232E0,9.857701332E0
8.665795945E0,1.495514214E-1,-2.183450609E-1,9.860223770E0,9.863774784E0
8.668310529E0,1.591227055E-1,-2.039881349E-1,9.898509026E0,9.901889321E0
